Delivery Date,Depot Name,Route Name,Weight,Sales_Amount
30-Jan-19,Depot 11,Route 99,3824.44,373187
30-Jan-19,Depot 11,Route 101,2142.55,229670
30-Jan-19,Depot 11,Route 95,2299.89,196349
30-Jan-19,Depot 11,Route 102,3366.76,247660
30-Jan-19,Depot 11,Route 103,3027.71,277620
30-Jan-19,Depot 11,Route 104,2938.58,250171
30-Jan-19,Depot 11,Route 96,3448.83,301522
30-Jan-19,Depot 11,Route 100,4864.69,429961
1-Jan-19,Depot 12,Route 105,2680.45,256929
1-Jan-19,Depot 12,Route 106,2225.84,159207
1-Jan-19,Depot 12,Route 107,2590.41,234311
1-Jan-19,Depot 12,Route 108,2287.53,200029
1-Jan-19,Depot 12,Route 109,2248.61,204326
1-Jan-19,Depot 12,Route 110,2698.59,298134
1-Jan-19,Depot 12,Route 111,3280.8,305615
1-Jan-19,Depot 12,Route 112,1892.31,171927
2-Jan-19,Depot 12,Route 108,3599.9,346412
2-Jan-19,Depot 12,Route 105,2901.33,259425
2-Jan-19,Depot 12,Route 106,1871.92,169445
2-Jan-19,Depot 12,Route 107,3558.67,417290
2-Jan-19,Depot 12,Route 111,2035.12,226743
2-Jan-19,Depot 12,Route 112,1977.73,181608
2-Jan-19,Depot 12,Route 110,1587.25,162315
2-Jan-19,Depot 12,Route 109,1652.33,154810
3-Jan-19,Depot 12,Route 110,1952.42,216300
3-Jan-19,Depot 12,Route 112,1404.3,134001
3-Jan-19,Depot 12,Route 111,2533.44,259622
3-Jan-19,Depot 12,Route 107,2097.44,166195
3-Jan-19,Depot 12,Route 106,1544.04,145803
3-Jan-19,Depot 12,Route 105,2553.35,234295
3-Jan-19,Depot 12,Route 109,1707.11,170718
3-Jan-19,Depot 12,Route 108,2500.64,228542
4-Jan-19,Depot 12,Route 109,2082.26,218165
4-Jan-19,Depot 12,Route 108,2549.11,205483
4-Jan-19,Depot 12,Route 105,1973.65,197261
4-Jan-19,Depot 12,Route 106,1659.31,116638
4-Jan-19,Depot 12,Route 107,2878.7,251534
4-Jan-19,Depot 12,Route 111,2106.59,218465
4-Jan-19,Depot 12,Route 112,2278.22,218297
4-Jan-19,Depot 12,Route 110,1409,133190
5-Jan-19,Depot 12,Route 108,3527.85,341168
5-Jan-19,Depot 12,Route 109,1571.39,142985
5-Jan-19,Depot 12,Route 110,2346.43,219643
5-Jan-19,Depot 12,Route 112,2525.16,232860
5-Jan-19,Depot 12,Route 111,3607.15,366179
5-Jan-19,Depot 12,Route 107,2397,203547
5-Jan-19,Depot 12,Route 106,2425.56,182841
5-Jan-19,Depot 12,Route 105,3432.71,301035
7-Jan-19,Depot 12,Route 107,2837.92,234669
7-Jan-19,Depot 12,Route 106,2150.81,196949
7-Jan-19,Depot 12,Route 105,2105.49,193577
7-Jan-19,Depot 12,Route 112,2163.1,196226
7-Jan-19,Depot 12,Route 110,1817.15,172780
7-Jan-19,Depot 12,Route 109,1536.95,159472
7-Jan-19,Depot 12,Route 108,2768.08,242455
7-Jan-19,Depot 12,Route 111,3454.03,341259
8-Jan-19,Depot 12,Route 108,2634.21,226191
8-Jan-19,Depot 12,Route 109,1591.34,138080
8-Jan-19,Depot 12,Route 110,2629.89,247531
8-Jan-19,Depot 12,Route 112,2309.21,201250
8-Jan-19,Depot 12,Route 111,2481.63,247095
8-Jan-19,Depot 12,Route 107,2770.49,248270
8-Jan-19,Depot 12,Route 106,2135.77,191394
8-Jan-19,Depot 12,Route 105,2417.61,240004
9-Jan-19,Depot 12,Route 105,3476.63,281011
9-Jan-19,Depot 12,Route 106,1720.54,137057
9-Jan-19,Depot 12,Route 111,1748.59,187520
9-Jan-19,Depot 12,Route 112,1919.68,179340
9-Jan-19,Depot 12,Route 110,2113.37,215928
9-Jan-19,Depot 12,Route 109,1813.7,166033
9-Jan-19,Depot 12,Route 108,2447.5,221662
9-Jan-19,Depot 12,Route 107,2438.54,205070
10-Jan-19,Depot 12,Route 105,2526.25,236087
10-Jan-19,Depot 12,Route 106,2269.91,191558
10-Jan-19,Depot 12,Route 107,3976.4,314088
10-Jan-19,Depot 12,Route 111,2808.96,260007
10-Jan-19,Depot 12,Route 112,1178.03,107679
10-Jan-19,Depot 12,Route 110,1926.89,186127
10-Jan-19,Depot 12,Route 109,1880.85,177383
10-Jan-19,Depot 12,Route 108,2362.15,203029
11-Jan-19,Depot 12,Route 108,1991.48,157466
11-Jan-19,Depot 12,Route 109,1693.54,167730
11-Jan-19,Depot 12,Route 110,1831.21,168057
11-Jan-19,Depot 12,Route 112,1442.73,130351
11-Jan-19,Depot 12,Route 111,2261.26,216197
11-Jan-19,Depot 12,Route 107,2510.8,202453
11-Jan-19,Depot 12,Route 106,2035.81,152227
11-Jan-19,Depot 12,Route 105,2100.51,178020
12-Jan-19,Depot 12,Route 110,2390.19,211062
12-Jan-19,Depot 12,Route 105,3238.76,283167
12-Jan-19,Depot 12,Route 106,3531.52,260514
12-Jan-19,Depot 12,Route 107,2946.33,264068
12-Jan-19,Depot 12,Route 111,2939.86,277542
12-Jan-19,Depot 12,Route 112,1704.89,156099
12-Jan-19,Depot 12,Route 109,2590.45,274852
12-Jan-19,Depot 12,Route 108,2950.88,299232
14-Jan-19,Depot 12,Route 110,1694.05,161214
14-Jan-19,Depot 12,Route 105,2088.05,186278
14-Jan-19,Depot 12,Route 106,2907.26,251891
14-Jan-19,Depot 12,Route 107,2409.07,203825
14-Jan-19,Depot 12,Route 111,2192.37,189079
14-Jan-19,Depot 12,Route 112,2091.83,186259
14-Jan-19,Depot 12,Route 108,3658.03,293943
14-Jan-19,Depot 12,Route 109,2217.97,197520
15-Jan-19,Depot 12,Route 112,1509.5,155382
15-Jan-19,Depot 12,Route 111,2597.65,243986
15-Jan-19,Depot 12,Route 108,2453.08,253857
15-Jan-19,Depot 12,Route 109,1520.27,154193
15-Jan-19,Depot 12,Route 110,1783.51,152453
15-Jan-19,Depot 12,Route 105,2373.49,222018
15-Jan-19,Depot 12,Route 106,1905.93,164165
15-Jan-19,Depot 12,Route 107,2526.71,213700
11-Jan-19,Depot 12,Route 106,1374.22,120910
11-Jan-19,Depot 12,Route 108,1772.83,126425
11-Jan-19,Depot 12,Route 109,1378.84,121969
11-Jan-19,Depot 12,Route 110,2188.29,193027
11-Jan-19,Depot 12,Route 107,1697.3,154338
11-Jan-19,Depot 12,Route 112,1862.48,163640
11-Jan-19,Depot 12,Route 105,2595.48,230879
11-Jan-19,Depot 12,Route 111,1932.68,204521
17-Jan-19,Depot 12,Route 109,2568.39,235507
17-Jan-19,Depot 12,Route 105,1855.6,171584
17-Jan-19,Depot 12,Route 106,1495.44,131601
17-Jan-19,Depot 12,Route 107,2273.36,188363
17-Jan-19,Depot 12,Route 111,1930.64,209090
17-Jan-19,Depot 12,Route 112,1331.1,112567
17-Jan-19,Depot 12,Route 110,1671.37,165224
17-Jan-19,Depot 12,Route 108,2316.74,204088
18-Jan-19,Depot 12,Route 106,1313.56,95271
18-Jan-19,Depot 12,Route 105,2100.01,178331
18-Jan-19,Depot 12,Route 111,2047.89,203761
18-Jan-19,Depot 12,Route 112,1638.45,156336
18-Jan-19,Depot 12,Route 110,1175.92,119485
18-Jan-19,Depot 12,Route 109,1575.69,152836
18-Jan-19,Depot 12,Route 108,2547.33,201535
18-Jan-19,Depot 12,Route 107,2175.65,186607
19-Jan-19,Depot 12,Route 105,2482.98,249679
19-Jan-19,Depot 12,Route 110,1873.62,168219
19-Jan-19,Depot 12,Route 107,2770.07,234313
19-Jan-19,Depot 12,Route 111,2607.26,254406
19-Jan-19,Depot 12,Route 112,2045.36,170523
19-Jan-19,Depot 12,Route 109,1622.67,147786
19-Jan-19,Depot 12,Route 106,2583.41,193882
19-Jan-19,Depot 12,Route 108,2342.77,203455
21-Jan-19,Depot 12,Route 106,2055.23,190843
21-Jan-19,Depot 12,Route 107,2329.59,196819
21-Jan-19,Depot 12,Route 112,2530.47,234577
21-Jan-19,Depot 12,Route 111,1966.26,222889
21-Jan-19,Depot 12,Route 105,2491.21,263034
21-Jan-19,Depot 12,Route 110,1711.45,178902
21-Jan-19,Depot 12,Route 109,1893.55,206814
21-Jan-19,Depot 12,Route 108,2219.55,218153
22-Jan-19,Depot 12,Route 105,2381.63,240389
22-Jan-19,Depot 12,Route 108,2679.29,215150
22-Jan-19,Depot 12,Route 106,2432.8,213711
22-Jan-19,Depot 12,Route 107,1935.09,176510
22-Jan-19,Depot 12,Route 111,2550.31,265744
22-Jan-19,Depot 12,Route 112,2545.77,229783
22-Jan-19,Depot 12,Route 109,1923.21,192817
22-Jan-19,Depot 12,Route 110,1860.15,172083
23-Jan-19,Depot 12,Route 111,2386.12,234025
23-Jan-19,Depot 12,Route 112,1957.52,178151
23-Jan-19,Depot 12,Route 110,1770.99,155607
23-Jan-19,Depot 12,Route 109,1483.73,148351
23-Jan-19,Depot 12,Route 108,2298.74,179036
23-Jan-19,Depot 12,Route 105,3233.48,306359
23-Jan-19,Depot 12,Route 107,2558.57,262210
23-Jan-19,Depot 12,Route 106,2614.02,211746
24-Jan-19,Depot 12,Route 107,1700.96,139038
24-Jan-19,Depot 12,Route 111,2215.79,218278
24-Jan-19,Depot 12,Route 112,1255.7,103462
24-Jan-19,Depot 12,Route 110,932.21,91881
24-Jan-19,Depot 12,Route 106,1150.39,92375
24-Jan-19,Depot 12,Route 105,2462.32,255554
24-Jan-19,Depot 12,Route 109,1122.36,104917
24-Jan-19,Depot 12,Route 108,1684.64,147234
25-Jan-19,Depot 12,Route 106,2095.77,173449
25-Jan-19,Depot 12,Route 112,1633.5,152543
25-Jan-19,Depot 12,Route 105,2312.83,210901
25-Jan-19,Depot 12,Route 110,2256.91,219578
25-Jan-19,Depot 12,Route 109,2723.54,272789
25-Jan-19,Depot 12,Route 108,2238.91,195209
25-Jan-19,Depot 12,Route 111,2434.59,250885
25-Jan-19,Depot 12,Route 107,2321.31,197746
21-Jan-19,Depot 12,Route 108,3641.2,358608
21-Jan-19,Depot 12,Route 109,1813,174313
21-Jan-19,Depot 12,Route 110,1729.31,179356
21-Jan-19,Depot 12,Route 112,1617.88,152810
21-Jan-19,Depot 12,Route 111,2185.75,221901
21-Jan-19,Depot 12,Route 105,2742.15,284791
21-Jan-19,Depot 12,Route 106,2081.84,181654
21-Jan-19,Depot 12,Route 107,2482.49,233920
28-Jan-19,Depot 12,Route 111,1987.7,188706
28-Jan-19,Depot 12,Route 109,1394.61,129927
28-Jan-19,Depot 12,Route 110,1940,266303
28-Jan-19,Depot 12,Route 112,2272.12,189510
28-Jan-19,Depot 12,Route 107,2558.02,238242
28-Jan-19,Depot 12,Route 106,1930.58,149570
28-Jan-19,Depot 12,Route 105,2342.73,223011
28-Jan-19,Depot 12,Route 108,3104.96,248819
29-Jan-19,Depot 12,Route 110,1314.56,122044
29-Jan-19,Depot 12,Route 109,1689.09,175749
29-Jan-19,Depot 12,Route 108,2344.89,198707
29-Jan-19,Depot 12,Route 112,1882.09,168658
29-Jan-19,Depot 12,Route 111,2952.99,302750
29-Jan-19,Depot 12,Route 107,3632.51,319815
29-Jan-19,Depot 12,Route 106,2474.19,213060
29-Jan-19,Depot 12,Route 105,2667.85,273172
30-Jan-19,Depot 12,Route 105,2833.48,273447
30-Jan-19,Depot 12,Route 106,1407.1,113816
30-Jan-19,Depot 12,Route 108,2525.61,213846
30-Jan-19,Depot 12,Route 107,1850.81,153515
30-Jan-19,Depot 12,Route 111,2415.14,229836
30-Jan-19,Depot 12,Route 110,1768.37,153693
30-Jan-19,Depot 12,Route 109,1971.33,194382
30-Jan-19,Depot 12,Route 112,1614.8,134703
1-Jan-19,Depot 13,Route 113,2967.68,248547
1-Jan-19,Depot 13,Route 114,2308.05,217484
1-Jan-19,Depot 13,Route 115,2765.89,203460
1-Jan-19,Depot 13,Route 116,2394.03,223440
1-Jan-19,Depot 13,Route 117,5528.29,555750
1-Jan-19,Depot 13,Route 118,3469.73,286368
1-Jan-19,Depot 13,Route 119,2707.24,251960
1-Jan-19,Depot 13,Route 120,2499.98,253980
1-Jan-19,Depot 13,Route 121,2197.24,223813
2-Jan-19,Depot 13,Route 117,5375.73,551147
2-Jan-19,Depot 13,Route 121,2325.09,200469
2-Jan-19,Depot 13,Route 116,1969.75,174420
2-Jan-19,Depot 13,Route 115,3253.53,234123
2-Jan-19,Depot 13,Route 120,2225.3,219929
2-Jan-19,Depot 13,Route 119,2029.73,189241
2-Jan-19,Depot 13,Route 118,4144.35,361535
2-Jan-19,Depot 13,Route 114,2547.77,257468
2-Jan-19,Depot 13,Route 113,1744.56,167435
3-Jan-19,Depot 13,Route 115,2145.81,177231
3-Jan-19,Depot 13,Route 119,2208.49,198675
3-Jan-19,Depot 13,Route 120,2627.94,277300
3-Jan-19,Depot 13,Route 116,1389.52,120770
3-Jan-19,Depot 13,Route 114,2705.92,283134
3-Jan-19,Depot 13,Route 113,2376.66,206937
3-Jan-19,Depot 13,Route 121,2384.82,234615
3-Jan-19,Depot 13,Route 117,3994.65,407255
3-Jan-19,Depot 13,Route 118,3713.59,316073
4-Jan-19,Depot 13,Route 120,2345.55,221662
4-Jan-19,Depot 13,Route 119,2550.56,235199
4-Jan-19,Depot 13,Route 118,2759.78,221079
4-Jan-19,Depot 13,Route 117,5711.54,574797
4-Jan-19,Depot 13,Route 121,1982.97,193511
4-Jan-19,Depot 13,Route 113,2354.57,205645
4-Jan-19,Depot 13,Route 115,2437.42,153487
4-Jan-19,Depot 13,Route 116,2109.75,187999
4-Jan-19,Depot 13,Route 114,2194.82,201822
5-Jan-19,Depot 13,Route 113,2565.75,238210
5-Jan-19,Depot 13,Route 120,3062.06,301840
5-Jan-19,Depot 13,Route 119,2672.56,223761
5-Jan-19,Depot 13,Route 118,3059.44,246446
5-Jan-19,Depot 13,Route 117,5929.34,570182
5-Jan-19,Depot 13,Route 121,3334.61,272097
5-Jan-19,Depot 13,Route 116,3486.7,274604
5-Jan-19,Depot 13,Route 115,3259.05,228785
5-Jan-19,Depot 13,Route 114,2653.33,245013
7-Jan-19,Depot 13,Route 115,2615.27,198952
7-Jan-19,Depot 13,Route 114,3070.6,316617
7-Jan-19,Depot 13,Route 113,1800.94,166627
7-Jan-19,Depot 13,Route 121,2989.13,279797
7-Jan-19,Depot 13,Route 117,4454.17,436715
7-Jan-19,Depot 13,Route 118,4145.7,363356
7-Jan-19,Depot 13,Route 119,1835.55,161935
7-Jan-19,Depot 13,Route 120,2598.99,247742
7-Jan-19,Depot 13,Route 116,2665.26,233446
8-Jan-19,Depot 13,Route 116,3101.81,277804
8-Jan-19,Depot 13,Route 115,2760.59,203611
8-Jan-19,Depot 13,Route 114,4054.49,380989
8-Jan-19,Depot 13,Route 113,2944.71,231000
8-Jan-19,Depot 13,Route 121,3464.15,283994
8-Jan-19,Depot 13,Route 120,1965.82,193722
8-Jan-19,Depot 13,Route 117,4303.92,444930
8-Jan-19,Depot 13,Route 118,3255.7,295196
8-Jan-19,Depot 13,Route 119,2156.27,200000
9-Jan-19,Depot 13,Route 116,2409.05,207612
9-Jan-19,Depot 13,Route 115,2603.47,175895
9-Jan-19,Depot 13,Route 114,1836.4,175602
9-Jan-19,Depot 13,Route 113,2184,186710
9-Jan-19,Depot 13,Route 121,3371.6,297135
9-Jan-19,Depot 13,Route 117,5044.26,492575
9-Jan-19,Depot 13,Route 118,3450.49,302586
9-Jan-19,Depot 13,Route 119,1827.6,165668
9-Jan-19,Depot 13,Route 120,3003.83,291712
10-Jan-19,Depot 13,Route 115,2769.14,226052
10-Jan-19,Depot 13,Route 116,2135.96,176257
10-Jan-19,Depot 13,Route 114,2763.89,270306
10-Jan-19,Depot 13,Route 120,2116.58,196927
10-Jan-19,Depot 13,Route 119,2121.54,190122
10-Jan-19,Depot 13,Route 118,2490.92,204012
10-Jan-19,Depot 13,Route 117,6305.84,629000
10-Jan-19,Depot 13,Route 121,2865.5,266781
10-Jan-19,Depot 13,Route 113,3090.9,267655
11-Jan-19,Depot 13,Route 114,2271.65,213005
11-Jan-19,Depot 13,Route 115,2350.63,172838
11-Jan-19,Depot 13,Route 116,2158.16,181155
11-Jan-19,Depot 13,Route 113,2448.15,202865
11-Jan-19,Depot 13,Route 121,3166.02,287605
11-Jan-19,Depot 13,Route 117,5620.89,540077
11-Jan-19,Depot 13,Route 118,3175.85,270436
11-Jan-19,Depot 13,Route 119,2027.9,179900
11-Jan-19,Depot 13,Route 120,2508.84,240448
12-Jan-19,Depot 13,Route 118,4353.67,395580
12-Jan-19,Depot 13,Route 119,2569.22,244068
12-Jan-19,Depot 13,Route 120,3669.72,341431
12-Jan-19,Depot 13,Route 117,5398.42,589472
12-Jan-19,Depot 13,Route 121,4645.36,386036
12-Jan-19,Depot 13,Route 113,4086.95,363572
12-Jan-19,Depot 13,Route 114,4974.83,464131
12-Jan-19,Depot 13,Route 115,3501.01,213440
12-Jan-19,Depot 13,Route 116,2858.86,235741
14-Jan-19,Depot 13,Route 116,2554.14,215857
14-Jan-19,Depot 13,Route 115,2285.77,160539
14-Jan-19,Depot 13,Route 114,2836.32,263052
14-Jan-19,Depot 13,Route 113,2631.86,240221
14-Jan-19,Depot 13,Route 121,8653.79,766323
14-Jan-19,Depot 13,Route 117,5764.12,570270
14-Jan-19,Depot 13,Route 118,3745.17,320981
14-Jan-19,Depot 13,Route 119,1658.11,146766
14-Jan-19,Depot 13,Route 120,2550.77,202915
15-Jan-19,Depot 13,Route 121,4201.56,335254
15-Jan-19,Depot 13,Route 116,2225.82,176766
15-Jan-19,Depot 13,Route 115,2444.25,165284
15-Jan-19,Depot 13,Route 114,2383.32,239708
15-Jan-19,Depot 13,Route 113,2190.15,200716
15-Jan-19,Depot 13,Route 120,2522.02,223720
15-Jan-19,Depot 13,Route 117,4643.04,447344
15-Jan-19,Depot 13,Route 118,4754.8,391722
15-Jan-19,Depot 13,Route 119,2048.73,167169
11-Jan-19,Depot 13,Route 115,2964.09,210326
11-Jan-19,Depot 13,Route 114,2141.27,199811
11-Jan-19,Depot 13,Route 113,2269.76,201552
11-Jan-19,Depot 13,Route 121,2708.34,217598
11-Jan-19,Depot 13,Route 117,4455.51,460785
11-Jan-19,Depot 13,Route 118,2710.4,209132
11-Jan-19,Depot 13,Route 119,2229.76,204398
11-Jan-19,Depot 13,Route 120,2446.52,240268
11-Jan-19,Depot 13,Route 116,2777.99,241143
17-Jan-19,Depot 13,Route 116,2117.75,173392
17-Jan-19,Depot 13,Route 115,2149.51,148150
17-Jan-19,Depot 13,Route 114,2393.7,223290
17-Jan-19,Depot 13,Route 113,1598.56,141844
17-Jan-19,Depot 13,Route 121,2504.73,217900
17-Jan-19,Depot 13,Route 117,4253.51,418398
17-Jan-19,Depot 13,Route 118,2327.1,187056
17-Jan-19,Depot 13,Route 119,1818.14,170885
17-Jan-19,Depot 13,Route 120,1860.18,179401
18-Jan-19,Depot 13,Route 116,1868.81,169225
18-Jan-19,Depot 13,Route 115,1993.41,151406
18-Jan-19,Depot 13,Route 114,2762.82,258312
18-Jan-19,Depot 13,Route 113,2432.04,196879
18-Jan-19,Depot 13,Route 121,2876.37,260081
18-Jan-19,Depot 13,Route 117,3668.77,347122
18-Jan-19,Depot 13,Route 120,2398.42,238554
18-Jan-19,Depot 13,Route 119,1768.82,156189
18-Jan-19,Depot 13,Route 118,2592.37,209470
19-Jan-19,Depot 13,Route 116,2538.72,217191
19-Jan-19,Depot 13,Route 115,3130.95,226155
19-Jan-19,Depot 13,Route 114,2527.79,261469
19-Jan-19,Depot 13,Route 113,2658.44,211445
19-Jan-19,Depot 13,Route 121,2989.41,251783
19-Jan-19,Depot 13,Route 117,5712.96,557215
19-Jan-19,Depot 13,Route 118,4027.92,332852
19-Jan-19,Depot 13,Route 119,2329.85,187817
19-Jan-19,Depot 13,Route 120,2230.96,237470
21-Jan-19,Depot 13,Route 119,1745.29,180761
21-Jan-19,Depot 13,Route 118,3319.31,277401
21-Jan-19,Depot 13,Route 117,5499.81,530071
21-Jan-19,Depot 13,Route 121,2699.93,249120
21-Jan-19,Depot 13,Route 113,2765.04,225834
21-Jan-19,Depot 13,Route 114,3693.13,387069
21-Jan-19,Depot 13,Route 120,3482.48,344949
21-Jan-19,Depot 13,Route 115,3343.39,226489
21-Jan-19,Depot 13,Route 116,2452.39,232697
22-Jan-19,Depot 13,Route 113,1944.24,184013
22-Jan-19,Depot 13,Route 120,2950.56,265663
22-Jan-19,Depot 13,Route 119,1816.72,176059
22-Jan-19,Depot 13,Route 118,2982.58,262882
22-Jan-19,Depot 13,Route 117,4400.31,436121
22-Jan-19,Depot 13,Route 116,2909.13,249169
22-Jan-19,Depot 13,Route 115,2133.1,161388
22-Jan-19,Depot 13,Route 114,2181.53,229835
22-Jan-19,Depot 13,Route 121,2717.94,241689
23-Jan-19,Depot 13,Route 115,2280.8,157340
23-Jan-19,Depot 13,Route 116,2031.97,169669
23-Jan-19,Depot 13,Route 113,2740.65,238492
23-Jan-19,Depot 13,Route 121,2884.23,276537
23-Jan-19,Depot 13,Route 117,4473.4,425685
23-Jan-19,Depot 13,Route 118,2363.62,208222
23-Jan-19,Depot 13,Route 119,1736.27,137778
23-Jan-19,Depot 13,Route 120,2295.85,254342
23-Jan-19,Depot 13,Route 114,2541.53,230674
24-Jan-19,Depot 13,Route 114,2446.82,227300
24-Jan-19,Depot 13,Route 115,1890.52,139883
24-Jan-19,Depot 13,Route 116,1738.76,159682
24-Jan-19,Depot 13,Route 113,1355.65,116972
24-Jan-19,Depot 13,Route 120,1690.95,152032
24-Jan-19,Depot 13,Route 119,1902.61,183146
24-Jan-19,Depot 13,Route 118,2764.17,221545
24-Jan-19,Depot 13,Route 121,1823.14,178242
24-Jan-19,Depot 13,Route 117,2927.38,300709
25-Jan-19,Depot 13,Route 120,2624.09,261688
25-Jan-19,Depot 13,Route 116,2399.73,207570
25-Jan-19,Depot 13,Route 115,2470.76,188439
25-Jan-19,Depot 13,Route 114,2570.66,249555
25-Jan-19,Depot 13,Route 113,2616.2,214199
25-Jan-19,Depot 13,Route 121,3220.82,290933
25-Jan-19,Depot 13,Route 117,3788.68,391229
25-Jan-19,Depot 13,Route 119,2144.85,200112
25-Jan-19,Depot 13,Route 118,3015.08,237396
21-Jan-19,Depot 13,Route 116,2791.83,235914
21-Jan-19,Depot 13,Route 115,2845.14,204185
21-Jan-19,Depot 13,Route 114,4009.89,382673
21-Jan-19,Depot 13,Route 113,2545.98,236690
21-Jan-19,Depot 13,Route 121,3704.57,334628
21-Jan-19,Depot 13,Route 117,5462.07,529382
21-Jan-19,Depot 13,Route 118,3260.71,275758
21-Jan-19,Depot 13,Route 119,1872.66,186568
21-Jan-19,Depot 13,Route 120,3398.99,362027
28-Jan-19,Depot 13,Route 117,4679.2,468384
28-Jan-19,Depot 13,Route 121,2654.08,223591
28-Jan-19,Depot 13,Route 119,1759.92,170227
28-Jan-19,Depot 13,Route 120,2757.77,266613
28-Jan-19,Depot 13,Route 113,2216.75,179104
28-Jan-19,Depot 13,Route 114,2617.27,256667
28-Jan-19,Depot 13,Route 115,2953.56,215913
28-Jan-19,Depot 13,Route 116,2711.76,268320
28-Jan-19,Depot 13,Route 118,4457.45,360509
29-Jan-19,Depot 13,Route 116,3002.82,262793
29-Jan-19,Depot 13,Route 115,2199.85,186136
29-Jan-19,Depot 13,Route 114,2435.61,250024
29-Jan-19,Depot 13,Route 113,2407.58,200935
29-Jan-19,Depot 13,Route 121,2874.1,249531
29-Jan-19,Depot 13,Route 117,6123.6,590473
29-Jan-19,Depot 13,Route 118,3035.76,280845
29-Jan-19,Depot 13,Route 119,1597.2,139444
29-Jan-19,Depot 13,Route 120,3297.16,309838
30-Jan-19,Depot 13,Route 120,3347.51,293234
30-Jan-19,Depot 13,Route 119,2525.27,215558
30-Jan-19,Depot 13,Route 118,3618.75,298308
30-Jan-19,Depot 13,Route 117,3909.47,368772
30-Jan-19,Depot 13,Route 121,3339.03,306500
30-Jan-19,Depot 13,Route 113,2254.99,199799
30-Jan-19,Depot 13,Route 114,3382.31,303064
30-Jan-19,Depot 13,Route 115,2510.6,191575
30-Jan-19,Depot 13,Route 116,2155.27,162040
5-Jan-19,Depot 14,Route 122,230,6300
1-Jan-19,Depot 15,Route 123,2924.58,279989
1-Jan-19,Depot 15,Route 124,2395.44,253365
1-Jan-19,Depot 15,Route 125,2546.49,249321
1-Jan-19,Depot 15,Route 126,2893.9,291640
1-Jan-19,Depot 15,Route 127,2769.24,277400.5
1-Jan-19,Depot 15,Route 128,2395.65,233279
1-Jan-19,Depot 15,Route 129,2837.9,285285
1-Jan-19,Depot 15,Route 130,2929.45,279390
1-Jan-19,Depot 15,Route 131,2965.86,287372
1-Jan-19,Depot 15,Route 132,2575.97,298797
2-Jan-19,Depot 15,Route 128,2522.02,264313
2-Jan-19,Depot 15,Route 126,3408.53,357867
2-Jan-19,Depot 15,Route 125,2122.5,227310
2-Jan-19,Depot 15,Route 132,2198.51,249802
2-Jan-19,Depot 15,Route 131,1712.35,183090
2-Jan-19,Depot 15,Route 130,2911.34,279303
2-Jan-19,Depot 15,Route 129,2726.93,263470
2-Jan-19,Depot 15,Route 127,2191.85,207207
2-Jan-19,Depot 15,Route 124,910.08,93680
2-Jan-19,Depot 15,Route 123,3110.93,303611
3-Jan-19,Depot 15,Route 123,3291.53,297545
3-Jan-19,Depot 15,Route 124,1855.16,192641
3-Jan-19,Depot 15,Route 127,2013,207150
3-Jan-19,Depot 15,Route 126,2126.15,236970
3-Jan-19,Depot 15,Route 125,2573.49,250947
3-Jan-19,Depot 15,Route 132,1992.95,235184
3-Jan-19,Depot 15,Route 131,2030.41,190070
3-Jan-19,Depot 15,Route 130,2558.89,255550
3-Jan-19,Depot 15,Route 129,2149.2,176660
3-Jan-19,Depot 15,Route 128,1882.28,206326
4-Jan-19,Depot 15,Route 124,1380.8,137546
4-Jan-19,Depot 15,Route 127,2758.19,279872
4-Jan-19,Depot 15,Route 126,2821.09,298670
4-Jan-19,Depot 15,Route 125,2180.53,221832
4-Jan-19,Depot 15,Route 132,2447.73,250363
4-Jan-19,Depot 15,Route 128,2532.68,254749
4-Jan-19,Depot 15,Route 129,1942.76,168975
4-Jan-19,Depot 15,Route 130,2642.48,264770
4-Jan-19,Depot 15,Route 131,1951.41,187375
4-Jan-19,Depot 15,Route 123,3172.75,323081
5-Jan-19,Depot 15,Route 131,2499.83,248814
5-Jan-19,Depot 15,Route 132,2784.35,292642
5-Jan-19,Depot 15,Route 123,4002.15,378059
5-Jan-19,Depot 15,Route 125,3139.02,309967
5-Jan-19,Depot 15,Route 124,2178.86,241495
5-Jan-19,Depot 15,Route 127,2693.86,245223
5-Jan-19,Depot 15,Route 126,3116.1,322869
5-Jan-19,Depot 15,Route 128,2990.8,295616
5-Jan-19,Depot 15,Route 129,2422.03,211365
5-Jan-19,Depot 15,Route 130,3678.33,331365
7-Jan-19,Depot 15,Route 129,2798.86,252745
7-Jan-19,Depot 15,Route 131,2815.5,282013
7-Jan-19,Depot 15,Route 123,5032.52,505388
7-Jan-19,Depot 15,Route 127,2239.9,207540
7-Jan-19,Depot 15,Route 128,3154.76,327733
7-Jan-19,Depot 15,Route 132,2923.56,289346
7-Jan-19,Depot 15,Route 125,2701.99,280472
7-Jan-19,Depot 15,Route 126,3657.84,360465
7-Jan-19,Depot 15,Route 124,1719.14,182405
7-Jan-19,Depot 15,Route 130,2926.93,272955
8-Jan-19,Depot 15,Route 123,2574.36,265716
8-Jan-19,Depot 15,Route 124,2980.21,302595
8-Jan-19,Depot 15,Route 127,2982.24,276280
8-Jan-19,Depot 15,Route 128,2078.01,218807
8-Jan-19,Depot 15,Route 129,2425.83,219100
8-Jan-19,Depot 15,Route 130,2456.57,245927
